ward,precinct,office,district,party,candidate,votes
7,103,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,1753 
7,103,delegate,At Large,REP, MICHAEL ANDREW MONROE ,27 
7,103,delegate,At Large,,Write in,3 
7,103,delegate,At Large,,Total,"1,783 "
7,103,council,,REP, CAROL SCHWARTZ ,483 
7,103,council,,SGN, LAURENT ROSS ,134 
7,103,council,,DEM, KWAME R. BROWN ,1535 
7,103,council,,IND, A.D. ''TONY'' DOMINGUEZ ,71 
7,103,council,,,Write in,7 
7,103,council,,,Total,"2,230 "
7,103,council,,SGN, MICHELE TINGLING-CLEMMONS ,94 
7,103,council,,REP, JEROD TOLSON ,22 
7,103,council,,DEM, VINCENT C. GRAY ,1597 
7,103,council,,,Write in,43 
7,103,council,,,Total,"1,756 "
7,103,shadow senator,,DEM, RAY BROWNE ,1596 
7,103,shadow senator,,SGN, ADAM EIDINGER ,81 
7,103,shadow senator,,,Write in,6 
7,103,shadow senator,,,Total,"1,683 "
7,104,president,,DEM, KERRY/EDWARDS ,1277 
7,104,president,,SGN, COBB/LaMARCHE ,4 
7,104,president,,LIB, BADNARIK/CAMPAGNA ,1 
7,104,president,,SWP, HARRIS/TROWE ,0 
7,104,president,,REP, BUSH/CHENEY ,41 
7,104,president,,IND, NADER/CAMEJO ,2 
7,104,president,,,Write in,1 
7,104,president,,,Total,"1,326 "
7,104,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,1277 
7,104,delegate,At Large,REP, MICHAEL ANDREW MONROE ,31 
7,104,delegate,At Large,,Write in,3 
7,104,delegate,At Large,,Total,"1,311 "
7,104,council,,REP, CAROL SCHWARTZ ,304 
7,104,council,,SGN, LAURENT ROSS ,92 
7,104,council,,DEM, KWAME R. BROWN ,1148 
7,104,council,,IND, A.D. ''TONY'' DOMINGUEZ ,50 
7,104,council,,,Write in,5 
7,104,council,,,Total,"1,599 "
7,104,council,,SGN, MICHELE TINGLING-CLEMMONS ,62 
7,104,council,,REP, JEROD TOLSON ,23 
7,104,council,,DEM, VINCENT C. GRAY ,1164 
7,104,council,,,Write in,38 
7,104,council,,,Total,"1,287 "
7,104,shadow senator,,DEM, RAY BROWNE ,1199 
7,104,shadow senator,,SGN, ADAM EIDINGER ,49 
7,104,shadow senator,,,Write in,5 
7,104,shadow senator,,,Total,"1,253 "
7,105,president,,DEM, KERRY/EDWARDS ,1107 
7,105,president,,SGN, COBB/LaMARCHE ,0 
7,105,president,,LIB, BADNARIK/CAMPAGNA ,0 
7,105,president,,SWP, HARRIS/TROWE ,0 
7,105,president,,REP, BUSH/CHENEY ,36 
7,105,president,,IND, NADER/CAMEJO ,2 
7,105,president,,,Write in,1 
7,105,president,,,Total,"1,146 "
7,105,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,1101 
7,105,delegate,At Large,REP, MICHAEL ANDREW MONROE ,24 
7,105,delegate,At Large,,Write in,3 
7,105,delegate,At Large,,Total,"1,128 "
7,105,council,,REP, CAROL SCHWARTZ ,322 
7,105,council,,SGN, LAURENT ROSS ,68 
7,105,council,,DEM, KWAME R. BROWN ,976 
7,105,council,,IND, A.D. ''TONY'' DOMINGUEZ ,51 
7,105,council,,,Write in,7 
7,105,council,,,Total,"1,424 "
7,105,council,,SGN, MICHELE TINGLING-CLEMMONS ,56 
7,105,council,,REP, JEROD TOLSON ,24 
7,105,council,,DEM, VINCENT C. GRAY ,993 
7,105,council,,,Write in,29 
7,105,council,,,Total,"1,102 "
7,105,shadow senator,,DEM, RAY BROWNE ,1019 
7,105,shadow senator,,SGN, ADAM EIDINGER ,43 
7,105,shadow senator,,,Write in,1 
7,105,shadow senator,,,Total,"1,063 "
7,107,president,,DEM, KERRY/EDWARDS ,836 
7,107,president,,SGN, COBB/LaMARCHE ,0 
7,107,president,,LIB, BADNARIK/CAMPAGNA ,0 
7,107,president,,SWP, HARRIS/TROWE ,0 
7,107,president,,REP, BUSH/CHENEY ,18 
7,107,president,,IND, NADER/CAMEJO ,3 
7,107,president,,,Write in,0 
7,107,president,,,Total,857 
7,107,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,853 
7,107,delegate,At Large,REP, MICHAEL ANDREW MONROE ,20 
7,107,delegate,At Large,,Write in,2 
7,107,delegate,At Large,,Total,875 
7,107,council,,REP, CAROL SCHWARTZ ,159 
7,107,council,,SGN, LAURENT ROSS ,40 
7,107,council,,DEM, KWAME R. BROWN ,782 
7,107,council,,IND, A.D. ''TONY'' DOMINGUEZ ,45 
7,107,council,,,Write in,5 
7,107,council,,,Total,"1,031 "
7,107,council,,SGN, MICHELE TINGLING-CLEMMONS ,33 
7,107,council,,REP, JEROD TOLSON ,8 
7,107,council,,DEM, VINCENT C. GRAY ,804 
7,107,council,,,Write in,20 
7,107,council,,,Total,865 
7,107,shadow senator,,DEM, RAY BROWNE ,788 
7,107,shadow senator,,SGN, ADAM EIDINGER ,38 
7,107,shadow senator,,,Write in,3 
7,107,shadow senator,,,Total,829 
7,106,president,,DEM, KERRY/EDWARDS ,1608 
7,106,president,,SGN, COBB/LaMARCHE ,2 
7,106,president,,LIB, BADNARIK/CAMPAGNA ,0 
7,106,president,,SWP, HARRIS/TROWE ,1 
7,106,president,,REP, BUSH/CHENEY ,68 
7,106,president,,IND, NADER/CAMEJO ,5 
7,106,president,,,Write in,4 
7,106,president,,,Total,"1,688 "
7,106,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,1617 
7,106,delegate,At Large,REP, MICHAEL ANDREW MONROE ,49 
7,106,delegate,At Large,,Write in,4 
7,106,delegate,At Large,,Total,"1,670 "
7,106,council,,REP, CAROL SCHWARTZ ,631 
7,106,council,,SGN, LAURENT ROSS ,171 
7,106,council,,DEM, KWAME R. BROWN ,1498 
7,106,council,,IND, A.D. ''TONY'' DOMINGUEZ ,100 
7,106,council,,,Write in,12 
7,106,council,,,Total,"2,412 "
7,106,council,,SGN, MICHELE TINGLING-CLEMMONS ,93 
7,106,council,,REP, JEROD TOLSON ,39 
7,106,council,,DEM, VINCENT C. GRAY ,1489 
7,106,council,,,Write in,27 
7,106,council,,,Total,"1,648 "
7,106,shadow senator,,DEM, RAY BROWNE ,1499 
7,106,shadow senator,,SGN, ADAM EIDINGER ,70 
7,106,shadow senator,,,Write in,6 
7,106,shadow senator,,,Total,"1,575 "
7,108,president,,DEM, KERRY/EDWARDS ,785 
7,108,president,,SGN, COBB/LaMARCHE ,0 
7,108,president,,LIB, BADNARIK/CAMPAGNA ,0 
7,108,president,,SWP, HARRIS/TROWE ,2 
7,108,president,,REP, BUSH/CHENEY ,53 
7,108,president,,IND, NADER/CAMEJO ,3 
7,108,president,,,Write in,0 
7,108,president,,,Total,843 
7,108,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,809 
7,108,delegate,At Large,REP, MICHAEL ANDREW MONROE ,19 
7,108,delegate,At Large,,Write in,1 
7,108,delegate,At Large,,Total,829 
7,108,council,,REP, CAROL SCHWARTZ ,355 
7,108,council,,SGN, LAURENT ROSS ,56 
7,108,council,,DEM, KWAME R. BROWN ,740 
7,108,council,,IND, A.D. ''TONY'' DOMINGUEZ ,35 
7,108,council,,,Write in,1 
7,108,council,,,Total,"1,187 "
7,108,council,,SGN, MICHELE TINGLING-CLEMMONS ,19 
7,108,council,,REP, JEROD TOLSON ,14 
7,108,council,,DEM, VINCENT C. GRAY ,772 
7,108,council,,,Write in,13 
7,108,council,,,Total,818 
7,108,shadow senator,,DEM, RAY BROWNE ,748 
7,108,shadow senator,,SGN, ADAM EIDINGER ,34 
7,108,shadow senator,,,Write in,5 
7,108,shadow senator,,,Total,787 
7,109,president,,DEM, KERRY/EDWARDS ,683 
7,109,president,,SGN, COBB/LaMARCHE ,1 
7,109,president,,LIB, BADNARIK/CAMPAGNA ,0 
7,109,president,,SWP, HARRIS/TROWE ,1 
7,109,president,,REP, BUSH/CHENEY ,33 
7,109,president,,IND, NADER/CAMEJO ,3 
7,109,president,,,Write in,3 
7,109,president,,,Total,724 
7,109,president,,,ELEGATE TO THE U.S. HOUSE OF REPS ,
7,109,president,,DEM, ELEANOR HOLMES NORTON ,700 
7,109,president,,REP, MICHAEL ANDREW MONROE ,21 
7,109,president,,,Write in,1 
7,109,president,,,Total,722 
7,109,council,,REP, CAROL SCHWARTZ ,358 
7,109,council,,SGN, LAURENT ROSS ,59 
7,109,council,,DEM, KWAME R. BROWN ,653 
7,109,council,,IND, A.D. ''TONY'' DOMINGUEZ ,40 
7,109,council,,,Write in,3 
7,109,council,,,Total,"1,113 "
7,109,council,,SGN, MICHELE TINGLING-CLEMMONS ,41 
7,109,council,,REP, JEROD TOLSON ,14 
7,109,council,,DEM, VINCENT C. GRAY ,643 
7,109,council,,,Write in,13 
7,109,council,,,Total,711 
7,109,council,,,NITED STATES REPRESENTATIVE ,
7,109,council,,DEM, RAY BROWNE ,617 
7,109,council,,SGN, ADAM EIDINGER ,58 
7,109,council,,,Write in,5 
7,109,council,,,Total,680 
7,110,president,,DEM, KERRY/EDWARDS ,2494 
7,110,president,,SGN, COBB/LaMARCHE ,4 
7,110,president,,LIB, BADNARIK/CAMPAGNA ,1 
7,110,president,,SWP, HARRIS/TROWE ,0 
7,110,president,,REP, BUSH/CHENEY ,112 
7,110,president,,IND, NADER/CAMEJO ,9 
7,110,president,,,Write in,5 
7,110,president,,,Total,"2,625 "
7,110,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,2519 
7,110,delegate,At Large,REP, MICHAEL ANDREW MONROE ,74 
7,110,delegate,At Large,,Write in,5 
7,110,delegate,At Large,,Total,"2,598 "
7,110,council,,REP, CAROL SCHWARTZ ,986 
7,110,council,,SGN, LAURENT ROSS ,166 
7,110,council,,DEM, KWAME R. BROWN ,2262 
7,110,council,,IND, A.D. ''TONY'' DOMINGUEZ ,102 
7,110,council,,,Write in,9 
7,110,council,,,Total,"3,525 "
7,110,council,,SGN, MICHELE TINGLING-CLEMMONS ,148 
7,110,council,,REP, JEROD TOLSON ,46 
7,110,council,,DEM, VINCENT C. GRAY ,2325 
7,110,council,,,Write in,56 
7,110,council,,,Total,"2,575 "
7,110,shadow senator,,DEM, RAY BROWNE ,2318 
7,110,shadow senator,,SGN, ADAM EIDINGER ,131 
7,110,shadow senator,,,Write in,9 
7,110,shadow senator,,,Total,"2,458 "
7,111,president,,DEM, KERRY/EDWARDS ,1223 
7,111,president,,SGN, COBB/LaMARCHE ,1 
7,111,president,,LIB, BADNARIK/CAMPAGNA ,1 
7,111,president,,SWP, HARRIS/TROWE ,1 
7,111,president,,REP, BUSH/CHENEY ,40 
7,111,president,,IND, NADER/CAMEJO ,5 
7,111,president,,,Write in,2 
7,111,president,,,Total,"1,273 "
7,111,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,1211 
7,111,delegate,At Large,REP, MICHAEL ANDREW MONROE ,30 
7,111,delegate,At Large,,Write in,3 
7,111,delegate,At Large,,Total,"1,244 "
7,111,council,,REP, CAROL SCHWARTZ ,330 
7,111,council,,SGN, LAURENT ROSS ,65 
7,111,council,,DEM, KWAME R. BROWN ,1105 
7,111,council,,IND, A.D. ''TONY'' DOMINGUEZ ,55 
7,111,council,,,Write in,3 
7,111,council,,,Total,"1,558 "
7,111,council,,SGN, MICHELE TINGLING-CLEMMONS ,55 
7,111,council,,REP, JEROD TOLSON ,24 
7,111,council,,DEM, VINCENT C. GRAY ,1116 
7,111,council,,,Write in,25 
7,111,council,,,Total,"1,220 "
7,111,shadow senator,,DEM, RAY BROWNE ,1126 
7,111,shadow senator,,SGN, ADAM EIDINGER ,42 
7,111,shadow senator,,,Write in,5 
7,111,shadow senator,,,Total,"1,173 "
7,112,president,,DEM, KERRY/EDWARDS ,1238 
7,112,president,,SGN, COBB/LaMARCHE ,0 
7,112,president,,LIB, BADNARIK/CAMPAGNA ,0 
7,112,president,,SWP, HARRIS/TROWE ,0 
7,112,president,,REP, BUSH/CHENEY ,49 
7,112,president,,IND, NADER/CAMEJO ,4 
7,112,president,,,Write in,1 
7,112,president,,,Total,"1,292 "
7,112,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,1248 
7,112,delegate,At Large,REP, MICHAEL ANDREW MONROE ,35 
7,112,delegate,At Large,,Write in,1 
7,112,delegate,At Large,,Total,"1,284 "
7,112,council,,REP, CAROL SCHWARTZ ,364 
7,112,council,,SGN, LAURENT ROSS ,81 
7,112,council,,DEM, KWAME R. BROWN ,1115 
7,112,council,,IND, A.D. ''TONY'' DOMINGUEZ ,62 
7,112,council,,,Write in,5 
7,112,council,,,Total,"1,627 "
7,112,council,,SGN, MICHELE TINGLING-CLEMMONS ,45 
7,112,council,,REP, JEROD TOLSON ,29 
7,112,council,,DEM, VINCENT C. GRAY ,1157 
7,112,council,,,Write in,22 
7,112,council,,,Total,"1,253 "
7,112,shadow senator,,DEM, RAY BROWNE ,1137 
7,112,shadow senator,,SGN, ADAM EIDINGER ,75 
7,112,shadow senator,,,Write in,1 
7,112,shadow senator,,,Total,"1,213 "
7,113,president,,DEM, KERRY/EDWARDS ,1363 
7,113,president,,SGN, COBB/LaMARCHE ,2 
7,113,president,,LIB, BADNARIK/CAMPAGNA ,1 
7,113,president,,SWP, HARRIS/TROWE ,1 
7,113,president,,REP, BUSH/CHENEY ,91 
7,113,president,,IND, NADER/CAMEJO ,14 
7,113,president,,,Write in,2 
7,113,president,,,Total,"1,474 "
7,113,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,1382 
7,113,delegate,At Large,REP, MICHAEL ANDREW MONROE ,56 
7,113,delegate,At Large,,Write in,5 
7,113,delegate,At Large,,Total,"1,443 "
7,113,council,,REP, CAROL SCHWARTZ ,529 
7,113,council,,SGN, LAURENT ROSS ,99 
7,113,council,,DEM, KWAME R. BROWN ,1269 
7,113,council,,IND, A.D. ''TONY'' DOMINGUEZ ,73 
7,113,council,,,Write in,7 
7,113,council,,,Total,"1,977 "
7,113,council,,SGN, MICHELE TINGLING-CLEMMONS ,78 
7,113,council,,REP, JEROD TOLSON ,43 
7,113,council,,DEM, VINCENT C. GRAY ,1295 
7,113,council,,,Write in,28 
7,113,council,,,Total,"1,444 "
7,113,shadow senator,,DEM, RAY BROWNE ,1258 
7,113,shadow senator,,SGN, ADAM EIDINGER ,80 
7,113,shadow senator,,,Write in,4 
7,113,shadow senator,,,Total,"1,342 "
8,114,president,,DEM, KERRY/EDWARDS ,1416 
8,114,president,,SGN, COBB/LaMARCHE ,2 
8,114,president,,LIB, BADNARIK/CAMPAGNA ,2 
8,114,president,,SWP, HARRIS/TROWE ,0 
8,114,president,,REP, BUSH/CHENEY ,47 
8,114,president,,IND, NADER/CAMEJO ,8 
8,114,president,,,Write in,2 
8,114,president,,,Total,"1,477 "
8,114,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,1391 
8,114,delegate,At Large,REP, MICHAEL ANDREW MONROE ,32 
8,114,delegate,At Large,,Write in,6 
8,114,delegate,At Large,,Total,"1,429 "
8,114,council,,REP, CAROL SCHWARTZ ,342 
8,114,council,,SGN, LAURENT ROSS ,75 
8,114,council,,DEM, KWAME R. BROWN ,1171 
8,114,council,,IND, A.D. ''TONY'' DOMINGUEZ ,54 
8,114,council,,,Write in,13 
8,114,council,,,Total,"1,655 "
8,114,council,,DEM, MARION BARRY ,1377 
8,114,council,,REP, CARDELL SHELTON ,58 
8,114,council,,,Write in,13 
8,114,council,,,Total,"1,448 "
8,114,shadow senator,,DEM, RAY BROWNE ,1223 
8,114,shadow senator,,SGN, ADAM EIDINGER ,60 
8,114,shadow senator,,,Write in,8 
8,114,shadow senator,,,Total,"1,291 "
8,115,president,,DEM, KERRY/EDWARDS ,1154 
8,115,president,,SGN, COBB/LaMARCHE ,1 
8,115,president,,LIB, BADNARIK/CAMPAGNA ,0 
8,115,president,,SWP, HARRIS/TROWE ,1 
8,115,president,,REP, BUSH/CHENEY ,37 
8,115,president,,IND, NADER/CAMEJO ,3 
8,115,president,,,Write in,0 
8,115,president,,,Total,"1,196 "
8,115,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,1151 
8,115,delegate,At Large,REP, MICHAEL ANDREW MONROE ,16 
8,115,delegate,At Large,,Write in,1 
8,115,delegate,At Large,,Total,"1,168 "
8,115,council,,REP, CAROL SCHWARTZ ,301 
8,115,council,,SGN, LAURENT ROSS ,87 
8,115,council,,DEM, KWAME R. BROWN ,1021 
8,115,council,,IND, A.D. ''TONY'' DOMINGUEZ ,59 
8,115,council,,,Write in,2 
8,115,council,,,Total,"1,470 "
8,115,council,,DEM, MARION BARRY ,1139 
8,115,council,,REP, CARDELL SHELTON ,41 
8,115,council,,,Write in,3 
8,115,council,,,Total,"1,183 "
8,115,shadow senator,,DEM, RAY BROWNE ,1056 
8,115,shadow senator,,SGN, ADAM EIDINGER ,41 
8,115,shadow senator,,,Write in,4 
8,115,shadow senator,,,Total,"1,101 "
8,116,president,,DEM, KERRY/EDWARDS ,1686 
8,116,president,,SGN, COBB/LaMARCHE ,0 
8,116,president,,LIB, BADNARIK/CAMPAGNA ,0 
8,116,president,,SWP, HARRIS/TROWE ,1 
8,116,president,,REP, BUSH/CHENEY ,51 
8,116,president,,IND, NADER/CAMEJO ,4 
8,116,president,,,Write in,0 
8,116,president,,,Total,"1,742 "
8,116,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,1659 
8,116,delegate,At Large,REP, MICHAEL ANDREW MONROE ,29 
8,116,delegate,At Large,,Write in,2 
8,116,delegate,At Large,,Total,"1,690 "
8,116,council,,REP, CAROL SCHWARTZ ,335 
8,116,council,,SGN, LAURENT ROSS ,86 
8,116,council,,DEM, KWAME R. BROWN ,1458 
8,116,council,,IND, A.D. ''TONY'' DOMINGUEZ ,59 
8,116,council,,,Write in,6 
8,116,council,,,Total,"1,944 "
8,116,council,,DEM, MARION BARRY ,1634 
8,116,council,,REP, CARDELL SHELTON ,57 
8,116,council,,,Write in,15 
8,116,council,,,Total,"1,706 "
8,116,shadow senator,,DEM, RAY BROWNE ,1537 
8,116,shadow senator,,SGN, ADAM EIDINGER ,62 
8,116,shadow senator,,,Write in,3 
8,116,shadow senator,,,Total,"1,602 "
8,117,president,,DEM, KERRY/EDWARDS ,772 
8,117,president,,SGN, COBB/LaMARCHE ,0 
8,117,president,,LIB, BADNARIK/CAMPAGNA ,1 
8,117,president,,SWP, HARRIS/TROWE ,1 
8,117,president,,REP, BUSH/CHENEY ,16 
8,117,president,,IND, NADER/CAMEJO ,2 
8,117,president,,,Write in,0 
8,117,president,,,Total,792 
8,117,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,762 
8,117,delegate,At Large,REP, MICHAEL ANDREW MONROE ,22 
8,117,delegate,At Large,,Write in,0 
8,117,delegate,At Large,,Total,784 
8,117,council,,REP, CAROL SCHWARTZ ,165 
8,117,council,,SGN, LAURENT ROSS ,50 
8,117,council,,DEM, KWAME R. BROWN ,671 
8,117,council,,IND, A.D. ''TONY'' DOMINGUEZ ,29 
8,117,council,,,Write in,4 
8,117,council,,,Total,919 
8,117,council,,DEM, MARION BARRY ,774 
8,117,council,,REP, CARDELL SHELTON ,21 
8,117,council,,,Write in,1 
8,117,council,,,Total,796 
8,117,shadow senator,,DEM, RAY BROWNE ,707 
8,117,shadow senator,,SGN, ADAM EIDINGER ,31 
8,117,shadow senator,,,Write in,3 
8,117,shadow senator,,,Total,741 
8,118,president,,DEM, KERRY/EDWARDS ,1235 
8,118,president,,SGN, COBB/LaMARCHE ,3 
8,118,president,,LIB, BADNARIK/CAMPAGNA ,0 
8,118,president,,SWP, HARRIS/TROWE ,0 
8,118,president,,REP, BUSH/CHENEY ,27 
8,118,president,,IND, NADER/CAMEJO ,4 
8,118,president,,,Write in,2 
8,118,president,,,Total,"1,271 "
8,118,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,1225 
8,118,delegate,At Large,REP, MICHAEL ANDREW MONROE ,22 
8,118,delegate,At Large,,Write in,4 
8,118,delegate,At Large,,Total,"1,251 "
8,118,council,,REP, CAROL SCHWARTZ ,291 
8,118,council,,SGN, LAURENT ROSS ,64 
8,118,council,,DEM, KWAME R. BROWN ,1078 
8,118,council,,IND, A.D. ''TONY'' DOMINGUEZ ,51 
8,118,council,,,Write in,4 
8,118,council,,,Total,"1,488 "
8,118,council,,DEM, MARION BARRY ,1176 
8,118,council,,REP, CARDELL SHELTON ,63 
8,118,council,,,Write in,9 
8,118,council,,,Total,"1,248 "
8,118,shadow senator,,DEM, RAY BROWNE ,1116 
8,118,shadow senator,,SGN, ADAM EIDINGER ,62 
8,118,shadow senator,,,Write in,2 
8,118,shadow senator,,,Total,"1,180 "
8,119,president,,DEM, KERRY/EDWARDS ,1189 
8,119,president,,SGN, COBB/LaMARCHE ,1 
8,119,president,,LIB, BADNARIK/CAMPAGNA ,0 
8,119,president,,SWP, HARRIS/TROWE ,2 
8,119,president,,REP, BUSH/CHENEY ,40 
8,119,president,,IND, NADER/CAMEJO ,2 
8,119,president,,,Write in,2 
8,119,president,,,Total,"1,236 "
8,119,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,1207 
8,119,delegate,At Large,REP, MICHAEL ANDREW MONROE ,36 
8,119,delegate,At Large,,Write in,3 
8,119,delegate,At Large,,Total,"1,246 "
8,119,council,,REP, CAROL SCHWARTZ ,278 
8,119,council,,SGN, LAURENT ROSS ,51 
8,119,council,,DEM, KWAME R. BROWN ,1027 
8,119,council,,IND, A.D. ''TONY'' DOMINGUEZ ,36 
8,119,council,,,Write in,6 
8,119,council,,,Total,"1,398 "
8,119,council,,DEM, MARION BARRY ,1214 
8,119,council,,REP, CARDELL SHELTON ,33 
8,119,council,,,Write in,11 
8,119,council,,,Total,"1,258 "
8,119,shadow senator,,DEM, RAY BROWNE ,1117 
8,119,shadow senator,,SGN, ADAM EIDINGER ,56 
8,119,shadow senator,,,Write in,4 
8,119,shadow senator,,,Total,"1,177 "
8,120,president,,DEM, KERRY/EDWARDS ,995 
8,120,president,,SGN, COBB/LaMARCHE ,2 
8,120,president,,LIB, BADNARIK/CAMPAGNA ,1 
8,120,president,,SWP, HARRIS/TROWE ,0 
8,120,president,,REP, BUSH/CHENEY ,31 
8,120,president,,IND, NADER/CAMEJO ,1 
8,120,president,,,Write in,2 
8,120,president,,,Total,"1,032 "
8,120,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,974 
8,120,delegate,At Large,REP, MICHAEL ANDREW MONROE ,23 
8,120,delegate,At Large,,Write in,1 
8,120,delegate,At Large,,Total,998 
8,120,council,,REP, CAROL SCHWARTZ ,311 
8,120,council,,SGN, LAURENT ROSS ,83 
8,120,council,,DEM, KWAME R. BROWN ,890 
8,120,council,,IND, A.D. ''TONY'' DOMINGUEZ ,93 
8,120,council,,,Write in,6 
8,120,council,,,Total,"1,383 "
8,120,council,,DEM, MARION BARRY ,971 
8,120,council,,REP, CARDELL SHELTON ,39 
8,120,council,,,Write in,7 
8,120,council,,,Total,"1,017 "
8,120,shadow senator,,DEM, RAY BROWNE ,895 
8,120,shadow senator,,SGN, ADAM EIDINGER ,41 
8,120,shadow senator,,,Write in,5 
8,120,shadow senator,,,Total,941 
8,121,president,,DEM, KERRY/EDWARDS ,1628 
8,121,president,,SGN, COBB/LaMARCHE ,2 
8,121,president,,LIB, BADNARIK/CAMPAGNA ,1 
8,121,president,,SWP, HARRIS/TROWE ,0 
8,121,president,,REP, BUSH/CHENEY ,49 
8,121,president,,IND, NADER/CAMEJO ,5 
8,121,president,,,Write in,1 
8,121,president,,,Total,"1,686 "
8,121,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,1612 
8,121,delegate,At Large,REP, MICHAEL ANDREW MONROE ,32 
8,121,delegate,At Large,,Write in,3 
8,121,delegate,At Large,,Total,"1,647 "
8,121,council,,REP, CAROL SCHWARTZ ,365 
8,121,council,,SGN, LAURENT ROSS ,70 
8,121,council,,DEM, KWAME R. BROWN ,1381 
8,121,council,,IND, A.D. ''TONY'' DOMINGUEZ ,65 
8,121,council,,,Write in,3 
8,121,council,,,Total,"1,884 "
8,121,council,,DEM, MARION BARRY ,1588 
8,121,council,,REP, CARDELL SHELTON ,57 
8,121,council,,,Write in,19 
8,121,council,,,Total,"1,664 "
8,121,shadow senator,,DEM, RAY BROWNE ,1481 
8,121,shadow senator,,SGN, ADAM EIDINGER ,53 
8,121,shadow senator,,,Write in,6 
8,121,shadow senator,,,Total,"1,540 "
8,122,president,,DEM, KERRY/EDWARDS ,902 
8,122,president,,SGN, COBB/LaMARCHE ,3 
8,122,president,,LIB, BADNARIK/CAMPAGNA ,0 
8,122,president,,SWP, HARRIS/TROWE ,0 
8,122,president,,REP, BUSH/CHENEY ,26 
8,122,president,,IND, NADER/CAMEJO ,3 
8,122,president,,,Write in,1 
8,122,president,,,Total,935 
8,122,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,892 
8,122,delegate,At Large,REP, MICHAEL ANDREW MONROE ,16 
8,122,delegate,At Large,,Write in,4 
8,122,delegate,At Large,,Total,912 
8,122,council,,REP, CAROL SCHWARTZ ,262 
8,122,council,,SGN, LAURENT ROSS ,47 
8,122,council,,DEM, KWAME R. BROWN ,796 
8,122,council,,IND, A.D. ''TONY'' DOMINGUEZ ,44 
8,122,council,,,Write in,6 
8,122,council,,,Total,"1,155 "
8,122,council,,DEM, MARION BARRY ,859 
8,122,council,,REP, CARDELL SHELTON ,46 
8,122,council,,,Write in,9 
8,122,council,,,Total,914 
8,122,shadow senator,,DEM, RAY BROWNE ,816 
8,122,shadow senator,,SGN, ADAM EIDINGER ,38 
8,122,shadow senator,,,Write in,8 
8,122,shadow senator,,,Total,862 
8,123,president,,DEM, KERRY/EDWARDS ,1128 
8,123,president,,SGN, COBB/LaMARCHE ,2 
8,123,president,,LIB, BADNARIK/CAMPAGNA ,0 
8,123,president,,SWP, HARRIS/TROWE ,1 
8,123,president,,REP, BUSH/CHENEY ,85 
8,123,president,,IND, NADER/CAMEJO ,9 
8,123,president,,,Write in,2 
8,123,president,,,Total,"1,227 "
8,123,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,1141 
8,123,delegate,At Large,REP, MICHAEL ANDREW MONROE ,51 
8,123,delegate,At Large,,Write in,3 
8,123,delegate,At Large,,Total,"1,195 "
8,123,council,,REP, CAROL SCHWARTZ ,332 
8,123,council,,SGN, LAURENT ROSS ,101 
8,123,council,,DEM, KWAME R. BROWN ,980 
8,123,council,,IND, A.D. ''TONY'' DOMINGUEZ ,60 
8,123,council,,,Write in,6 
8,123,council,,,Total,"1,479 "
8,123,council,,DEM, MARION BARRY ,1117 
8,123,council,,REP, CARDELL SHELTON ,73 
8,123,council,,,Write in,14 
8,123,council,,,Total,"1,204 "
8,123,shadow senator,,DEM, RAY BROWNE ,1056 
8,123,shadow senator,,SGN, ADAM EIDINGER ,61 
8,123,shadow senator,,,Write in,4 
8,123,shadow senator,,,Total,"1,121 "
8,124,president,,DEM, KERRY/EDWARDS ,1304 
8,124,president,,SGN, COBB/LaMARCHE ,0 
8,124,president,,LIB, BADNARIK/CAMPAGNA ,0 
8,124,president,,SWP, HARRIS/TROWE ,1 
8,124,president,,REP, BUSH/CHENEY ,45 
8,124,president,,IND, NADER/CAMEJO ,5 
8,124,president,,,Write in,0 
8,124,president,,,Total,"1,355 "
8,124,delegate,At Large,DEM, ELEANOR HOLMES NORTON ,1294 
8,124,delegate,At Large,REP, MICHAEL ANDREW MONROE ,36 
8,124,delegate,At Large,,Write in,2 
8,124,delegate,At Large,,Total,"1,332 "
8,124,council,,REP, CAROL SCHWARTZ ,369 
8,124,council,,SGN, LAURENT ROSS ,74 
8,124,council,,DEM, KWAME R. BROWN ,1120 
8,124,council,,IND, A.D. ''TONY'' DOMINGUEZ ,46 
8,124,council,,,Write in,2 
